,epoch,train_mse,val_mse,train_rmse,val_rmse,train_r2,val_r2
126,126,0.684503972530365,0.7289125323295593,0.8273475766181946,0.8537637591362,0.48372316360473633,0.4717978835105896
127,127,0.6828210353851318,0.7271171808242798,0.8263298869132996,0.8527116775512695,0.4849925637245178,0.47309887409210205
128,128,0.6811948418617249,0.7253807783126831,0.8253452777862549,0.8516929149627686,0.4862191081047058,0.4743571877479553
129,129,0.6796232461929321,0.7237014174461365,0.8243926763534546,0.8507063984870911,0.48740440607070923,0.4755740761756897
130,130,0.6781043410301208,0.7220768332481384,0.8234708905220032,0.8497510552406311,0.488550066947937,0.47675132751464844
131,131,0.6766360402107239,0.7205049395561218,0.8225789070129395,0.8488256335258484,0.489657461643219,0.47789037227630615
132,132,0.6752163171768188,0.7189840078353882,0.8217154741287231,0.8479292392730713,0.4907282590866089,0.4789925217628479
133,133,0.6738436222076416,0.7175119519233704,0.8208797574043274,0.8470607995986938,0.4917635917663574,0.48005926609039307
134,134,0.6725160479545593,0.7160870432853699,0.820070743560791,0.8462192416191101,0.4927648901939392,0.48109179735183716
135,135,0.6712319254875183,0.7147074341773987,0.8192874789237976,0.8454037308692932,0.49373340606689453,0.48209148645401
136,136,0.6699896454811096,0.7133718132972717,0.818528950214386,0.8446134328842163,0.49467039108276367,0.4830594062805176
137,137,0.6687878370285034,0.7120781540870667,0.8177945017814636,0.8438472151756287,0.4955768585205078,0.48399680852890015
138,138,0.6676247715950012,0.7108251452445984,0.8170830607414246,0.8431044816970825,0.496454119682312,0.48490482568740845
139,139,0.666499137878418,0.7096112966537476,0.8163939714431763,0.8423842787742615,0.4973030686378479,0.4857844114303589
140,140,0.6654093861579895,0.7084351181983948,0.8157262802124023,0.8416858911514282,0.49812501668930054,0.4866366982460022
141,141,0.6643543839454651,0.707295298576355,0.815079391002655,0.8410084843635559,0.498920738697052,0.48746269941329956
142,142,0.6633328795433044,0.7061904668807983,0.8144525289535522,0.840351402759552,0.4996911883354187,0.4882633090019226
143,143,0.662343442440033,0.7051194906234741,0.8138448596000671,0.8397139310836792,0.5004374384880066,0.4890393614768982
144,144,0.6613849997520447,0.7040809392929077,0.813255786895752,0.8390952944755554,0.5011603832244873,0.4897919297218323
145,145,0.6604564785957336,0.7030739188194275,0.8126847147941589,0.8384950160980225,0.5018606185913086,0.4905216693878174
146,146,0.6595566868782043,0.7020969986915588,0.8121309280395508,0.8379122614860535,0.502539336681366,0.4912295937538147
147,147,0.6586845517158508,0.7011493444442749,0.8115938305854797,0.837346613407135,0.5031970739364624,0.491916298866272
148,148,0.6578392386436462,0.700229823589325,0.8110728859901428,0.8367973566055298,0.5038347244262695,0.49258261919021606
149,149,0.6570196747779846,0.699337363243103,0.8105674982070923,0.8362639546394348,0.5044528245925903,0.49322932958602905
150,150,0.6562249660491943,0.698471188545227,0.8100771307945251,0.8357458710670471,0.5050522089004517,0.4938570261001587
151,151,0.6554540991783142,0.6976302266120911,0.8096011877059937,0.8352426290512085,0.5056335926055908,0.4944664239883423
152,152,0.6547062993049622,0.696813702583313,0.8091392517089844,0.834753692150116,0.5061976313591003,0.4950581192970276
153,153,0.6539806723594666,0.6960206031799316,0.8086907267570496,0.8342784643173218,0.5067449808120728,0.4956328272819519
154,154,0.6532764434814453,0.6952502131462097,0.8082551956176758,0.833816647529602,0.5072760581970215,0.4961910843849182
155,155,0.6525928974151611,0.6945015788078308,0.8078322410583496,0.8333675861358643,0.5077916383743286,0.4967336058616638
156,156,0.6519293189048767,0.6937742829322815,0.8074213862419128,0.8329311609268188,0.5082921981811523,0.4972606301307678
157,157,0.6512848734855652,0.693067193031311,0.807022213935852,0.8325065970420837,0.5087782144546509,0.4977729916572571
158,158,0.6506590247154236,0.6923799514770508,0.8066343665122986,0.8320937156677246,0.509250283241272,0.49827104806900024
159,159,0.6500509977340698,0.6917116045951843,0.806257426738739,0.8316920399665833,0.5097088813781738,0.4987553358078003
160,160,0.6494601368904114,0.6910616755485535,0.8058909177780151,0.831301212310791,0.5101544857025146,0.49922627210617065
161,161,0.6488859057426453,0.6904293298721313,0.8055345416069031,0.8309207558631897,0.5105875730514526,0.49968451261520386
162,162,0.6483277678489685,0.6898142099380493,0.8051880598068237,0.8305505514144897,0.5110085606575012,0.500130295753479
163,163,0.6477850675582886,0.6892155408859253,0.8048509359359741,0.8301900625228882,0.5114178657531738,0.5005640983581543
164,164,0.6472572088241577,0.6886329054832458,0.8045229911804199,0.8298391103744507,0.5118160247802734,0.5009862780570984
165,165,0.6467437148094177,0.6880655884742737,0.8042037487030029,0.829497218132019,0.5122033357620239,0.5013973712921143
166,166,0.6462441682815552,0.6875132918357849,0.8038931488990784,0.8291642069816589,0.5125800967216492,0.5017975568771362
167,167,0.6457579731941223,0.6869753003120422,0.8035906553268433,0.8288397192955017,0.5129467844963074,0.5021874904632568
168,168,0.6452847719192505,0.6864513158798218,0.8032962083816528,0.828523576259613,0.5133036971092224,0.5025671720504761
169,169,0.6448240280151367,0.685940682888031,0.8030093312263489,0.8282153606414795,0.5136512517929077,0.5029371976852417
170,170,0.6443753242492676,0.685443103313446,0.8027299046516418,0.8279148936271667,0.5139896273612976,0.503297746181488
171,171,0.6439381837844849,0.6849579811096191,0.8024575710296631,0.8276218771934509,0.5143193602561951,0.5036492943763733
172,172,0.6435123085975647,0.6844850182533264,0.802192211151123,0.8273360729217529,0.5146405696868896,0.5039920210838318
173,173,0.6430973410606384,0.684023916721344,0.8019335269927979,0.8270573616027832,0.5149534940719604,0.5043261051177979
174,174,0.6426927447319031,0.6835740804672241,0.8016812205314636,0.8267853856086731,0.5152586698532104,0.5046521425247192
175,175,0.6422982811927795,0.6831352710723877,0.801435112953186,0.8265199661254883,0.5155562162399292,0.5049700736999512
176,176,0.641913652420044,0.6827070713043213,0.8011951446533203,0.8262609243392944,0.5158463716506958,0.5052803754806519
177,177,0.6415382623672485,0.6822890639305115,0.8009608387947083,0.8260079026222229,0.5161294341087341,0.5055832862854004
178,178,0.6411721706390381,0.6818810701370239,0.8007322549819946,0.8257609009742737,0.5164055824279785,0.5058789253234863
179,179,0.6408148407936096,0.68148273229599,0.8005090951919556,0.8255196809768677,0.5166750550270081,0.5061675906181335
180,180,0.6404659748077393,0.6810935735702515,0.8002911806106567,0.825283944606781,0.5169382095336914,0.5064495801925659
181,181,0.6401253938674927,0.6807135343551636,0.8000783920288086,0.8250536322593689,0.5171951055526733,0.506725013256073
182,182,0.6397926211357117,0.6803421378135681,0.7998703718185425,0.824828565120697,0.5174460411071777,0.5069941282272339
183,183,0.6394675970077515,0.6799792647361755,0.7996671795845032,0.824608564376831,0.5176911950111389,0.5072571039199829
184,184,0.6391499638557434,0.6796244978904724,0.7994685769081116,0.8243933916091919,0.5179307460784912,0.5075141191482544
185,185,0.6388395428657532,0.6792776584625244,0.7992743849754333,0.8241830468177795,0.518164873123169,0.507765531539917
186,186,0.6385359764099121,0.6789384484291077,0.799084484577179,0.8239772319793701,0.518393874168396,0.5080113410949707
187,187,0.6382392048835754,0.6786066889762878,0.7988987565040588,0.8237758874893188,0.5186176896095276,0.5082516670227051
188,188,0.6379488110542297,0.6782820820808411,0.7987169623374939,0.8235788345336914,0.5188367366790771,0.5084869265556335
189,189,0.637664794921875,0.6779645681381226,0.7985391616821289,0.823386013507843,0.5190509557723999,0.5087170600891113
190,190,0.6373867392539978,0.6776536703109741,0.79836505651474,0.8231972455978394,0.5192606449127197,0.5089423656463623
191,191,0.6371145844459534,0.6773492693901062,0.7981945872306824,0.8230122923851013,0.5194659233093262,0.5091629028320312
192,192,0.6368481516838074,0.6770512461662292,0.7980276346206665,0.8228312134742737,0.5196669101715088,0.5093788504600525
193,193,0.6365870833396912,0.6767594218254089,0.7978640794754028,0.8226538896560669,0.5198638439178467,0.5095903277397156
194,194,0.6363314390182495,0.6764735579490662,0.7977038621902466,0.8224801421165466,0.5200566053390503,0.5097974538803101
195,195,0.6360808610916138,0.6761934161186218,0.7975468039512634,0.8223097920417786,0.5202456116676331,0.510000467300415
196,196,0.6358352899551392,0.6759188771247864,0.7973927855491638,0.8221428394317627,0.5204308032989502,0.5101994276046753
197,197,0.6355945467948914,0.6756497621536255,0.7972418665885925,0.8219791650772095,0.520612359046936,0.5103944540023804
198,198,0.6353583931922913,0.6753859519958496,0.7970936894416809,0.8218187093734741,0.5207905173301697,0.510585606098175
199,199,0.6351267695426941,0.6751271486282349,0.7969484329223633,0.8216612339019775,0.5209652185440063,0.5107731223106384
200,200,0.6348996758460999,0.674873411655426,0.7968059182167053,0.8215067982673645,0.5211365222930908,0.5109570026397705
201,201,0.6346766352653503,0.6746243834495544,0.7966659665107727,0.8213552236557007,0.521304726600647,0.5111374855041504
202,202,0.6344577074050903,0.6743801236152649,0.7965285181999207,0.8212065100669861,0.5214698314666748,0.5113145112991333
203,203,0.634242832660675,0.6741403937339783,0.796393632888794,0.8210605382919312,0.5216318964958191,0.5114881992340088
204,204,0.6340317726135254,0.6739050149917603,0.7962611317634583,0.8209171891212463,0.5217911005020142,0.511658787727356
205,205,0.6338244676589966,0.6736739277839661,0.7961309552192688,0.8207764029502869,0.52194744348526,0.51182621717453
206,206,0.6336207389831543,0.6734470129013062,0.796002984046936,0.8206381797790527,0.5221011638641357,0.5119906663894653
207,207,0.6334205269813538,0.6732240319252014,0.79587721824646,0.8205022811889648,0.5222521424293518,0.5121521949768066
208,208,0.6332237720489502,0.6730051040649414,0.7957535982131958,0.8203688859939575,0.5224004983901978,0.5123108625411987
209,209,0.6330301761627197,0.6727898716926575,0.7956319451332092,0.8202376961708069,0.5225465297698975,0.5124668478965759
210,210,0.6328398585319519,0.6725783944129944,0.795512318611145,0.8201087713241577,0.5226900577545166,0.5126200914382935
211,211,0.6326526403427124,0.6723703742027283,0.7953946590423584,0.8199819326400757,0.5228313207626343,0.5127708315849304
212,212,0.6324685215950012,0.6721659898757935,0.7952789068222046,0.8198572993278503,0.5229701995849609,0.5129189491271973
213,213,0.6322871446609497,0.6719650030136108,0.7951648831367493,0.8197346925735474,0.5231069326400757,0.5130645632743835
214,214,0.6321086883544922,0.6717672348022461,0.7950526475906372,0.819614052772522,0.5232415795326233,0.5132079124450684
215,215,0.6319329142570496,0.671572744846344,0.7949420809745789,0.819495439529419,0.523374080657959,0.5133488178253174
216,216,0.6317599415779114,0.6713812947273254,0.7948333024978638,0.8193786144256592,0.5235046148300171,0.5134875774383545
217,217,0.6315894722938538,0.6711928844451904,0.7947260141372681,0.8192636370658875,0.5236331820487976,0.5136240720748901
218,218,0.6314213871955872,0.671007513999939,0.7946202754974365,0.8191505074501038,0.5237599611282349,0.5137584209442139
219,219,0.6312559247016907,0.6708249449729919,0.7945161461830139,0.8190390467643738,0.5238847136497498,0.5138906836509705
220,220,0.6310928463935852,0.6706452965736389,0.7944135069847107,0.8189293742179871,0.5240077376365662,0.5140209197998047
221,221,0.6309319734573364,0.670468270778656,0.7943122386932373,0.8188212513923645,0.5241290330886841,0.5141491889953613
222,222,0.6307733654975891,0.6702938079833984,0.7942124009132385,0.8187147378921509,0.5242487192153931,0.5142755508422852
223,223,0.6306169033050537,0.6701220273971558,0.7941139340400696,0.8186098337173462,0.5243667364120483,0.514400064945221
224,224,0.630462646484375,0.6699527502059937,0.7940167784690857,0.8185064196586609,0.5244830846786499,0.5145227313041687
225,225,0.6303102970123291,0.6697858572006226,0.7939208149909973,0.8184044361114502,0.5245980024337769,0.514643669128418
226,226,0.6301600337028503,0.669621467590332,0.7938262224197388,0.8183040022850037,0.5247112512588501,0.5147627592086792
227,227,0.6300116777420044,0.6694592237472534,0.793732762336731,0.8182048797607422,0.5248231887817383,0.514880359172821
228,228,0.629865288734436,0.6692994236946106,0.7936405539512634,0.8181072473526001,0.5249335765838623,0.5149961709976196
229,229,0.6297206878662109,0.6691417694091797,0.7935494184494019,0.8180108666419983,0.5250426530838013,0.5151103734970093
230,230,0.6295779347419739,0.6689862012863159,0.7934594750404358,0.8179157376289368,0.5251503586769104,0.5152231454849243
231,231,0.6294367909431458,0.6688328385353088,0.7933705449104309,0.8178219795227051,0.5252568125724792,0.5153343081474304
232,232,0.6292973756790161,0.6686814427375793,0.793282687664032,0.8177294731140137,0.525361955165863,0.5154439806938171
233,233,0.629159688949585,0.6685320734977722,0.7931958436965942,0.817638099193573,0.5254657864570618,0.515552282333374
234,234,0.629023551940918,0.6683846116065979,0.7931100726127625,0.8175479173660278,0.5255684852600098,0.5156590938568115
235,235,0.6288889050483704,0.6682391166687012,0.7930251359939575,0.8174589276313782,0.525670051574707,0.5157644748687744
236,236,0.6287558674812317,0.6680954694747925,0.7929412722587585,0.8173710703849792,0.525770366191864,0.5158686637878418
237,237,0.628624439239502,0.6679535508155823,0.7928584218025208,0.8172842264175415,0.5258694887161255,0.5159714818000793
238,238,0.628494143486023,0.6678133606910706,0.7927762269973755,0.8171984553337097,0.5259677767753601,0.5160729885101318
239,239,0.6283655166625977,0.6676750779151917,0.7926951050758362,0.8171138763427734,0.5260647535324097,0.516173243522644
240,240,0.6282382011413574,0.6675382852554321,0.792614758014679,0.8170301914215088,0.5261608362197876,0.5162724256515503
241,241,0.6281121969223022,0.6674032211303711,0.7925353050231934,0.8169475197792053,0.5262558460235596,0.5163702368736267
